category,title,story,url
Business,A reluctant shoemaker  who became a shoe guru,Rudo Mandiro MR BRIGHT CHIPUMHA’s path to becoming a successful shoe manufacturer was not exactly what he envisioned. ...,https://www.sundaymail.co.zw/a-reluctant-shoemaker-who-became-a-shoe-guru
Business,President urges ministers to deliver for the people,Wallace Ruzvidzo PRESIDENT Mnangagwa has called on Cabinet Ministers to prioritise Cabinet over everything else and ...,https://www.sundaymail.co.zw/president-urges-ministers-to-deliver-for-the-people
Business,How to save money  from your salary in Zim,LEARN how to save money every month and how you can create a plan to achieve your financial goals using seven ways. ...,https://www.sundaymail.co.zw/how-to-save-money-from-your-salary-in-zim
Business,The ABCs of enhancing financial inclusion in rural markets,Nixon Chekenya “My dream is to find individuals who take financial resources and convert them into changing the world in ...,https://www.sundaymail.co.zw/the-abcs-of-enhancing-financial-inclusion-in-rural-markets
Business,Business plan: An imperative tool for every small and medium-sized enterprise,"Dr Kudzanai Vere “Failing to plan is planning to fail.” This statement rings true, as one cannot navigate the current ...",https://www.sundaymail.co.zw/business-plan-an-imperative-tool-for-every-small-and-medium-sized-enterprise
Business,Unlocking tourism opportunities at Castle Kopje Camp,"Charles Mavhunga TOURISM BRANDING CASTLE KOPJE CAMP in Rusape, Zimbabwe, was a notorious detention camp during the ...",https://www.sundaymail.co.zw/unlocking-tourism-opportunities-at-castle-kopje-camp
Business,First Capital Bank seeks new lines of credit,Online Reporter FIRST Capital Bank says it has engaged the African Development Bank (AfDB) and the Trade Development ...,https://www.sundaymail.co.zw/first-capital-bank-seeks-new-lines-of-credit
Business,"Cottco in dire straits once again . . . as graft, jostling for posts take toll on firm","Business Reporter TURNING back the clock 10 years, the story of Cottco was one of a near disaster. The company, a ...",https://www.sundaymail.co.zw/cottco-in-dire-straits-once-again-as-graft-jostling-for-posts-take-toll-on-firm
Business,Reviving Zimbabwe’s SMEs: Tackling the challenges head-on,"Entrepreneurship Matters Dr Kudzanai Vere IN Zimbabwe’s bustling economic landscape, small and medium enterprises (SMEs) ...",https://www.sundaymail.co.zw/reviving-zims-smes-tackling-the-challenges-head-on
Business,Benefits of cultivating  long-term investment mindset,"IN today’s fast-paced financial landscape, where instant gratification often takes precedence, adopting a long-term ...",https://www.sundaymail.co.zw/benefits-of-cultivating-long-term-investment-mindset
Business,"Masiyiwa’s daughter makes it onto influential Forbes list . . . father’s net worth swells to US$1,9 billion","IN the latest April-May 2024 issue of Forbes Africa magazine, Zimbabwean Vimbai Masiyiwa, who is the chief executive ...",https://www.sundaymail.co.zw/masiyiwas-daughter-makes-it-onto-influential-forbes-list-fathers-net-worth-swells-to-us19-billion
Business,New Mercedes GLS: Supremely luxurious,"THERE used to be a time when the Mercedes-Benz S-Class was the pinnacle of success, status and luxury. Well, at least ...",https://www.sundaymail.co.zw/new-mercedes-gls-supremely-luxurious
Business,Zimbabwe’s blueberry farmers eye 45 percent export boom with China access,Michael Tome Business Reporter THE Horticultural Development Council (HDC) is upbeat over improved blueberry exports in ...,https://www.sundaymail.co.zw/zim-blueberry-farmers-eye-45pc-export-boom-with-china-access
Business,"‘ZiG will stabilise  interest rates,  investment markets’","Business Reporter WITH the advent of Zimbabwe Gold (ZiG), citizens will begin to witness lower interest rates, as well ...",https://www.sundaymail.co.zw/zig-will-stabilise-interest-rates-investment-markets
Business,BAT diversifies into e-cigarette distribution,Enacy Mapakame BRITISH AMERICAN TOBACCO (BAT) is intensifying efforts towards diversifying into e-cigarette ...,https://www.sundaymail.co.zw/bat-diversifies-into-e-cigarette-distribution
Business,Ipec urges pension funds to invest in value-preserving instruments,"Nelson Gahadza THE pensions industry acquired 4,99 million milligrammes of gold-backed digital tokens in 2023, which ...",https://www.sundaymail.co.zw/ipec-urges-pension-funds-to-invest-in-value-preserving-instruments
Business,Cash is king,"Stephene Chikozho Big Business Ideas IN markets characterised by uncertainty and rapid change, the mantra “cash flow is ...",https://www.sundaymail.co.zw/cash-is-king
Business,‘No printing of money to fund exporter forex surrender’,Business Reporter THE Reserve Bank of Zimbabwe (RBZ) has taken steps to alleviate anxieties surrounding the potential ...,https://www.sundaymail.co.zw/no-printing-of-money-to-fund-exporter-forex-surrender
Business,Private sector support vital for food security,"Word From The Market with Peter Mudzimiri ON April 3, 2024, President Mnangagwa declared the 2023/2024 agricultural ...",https://www.sundaymail.co.zw/private-sector-support-vital-for-food-security
Business,Build leadership for greatness,"Hunt For Greatness Milton Kamwendo IN leadership, as in construction, it is important to know what and how you are ...",https://www.sundaymail.co.zw/build-leadership-for-greatness
Business,NEW: Seed-Co targets climate-smart seeds,Online Reporter SEED-CO ZIMBABWE says it will continue enhancing its thrust on developing climate-smart products that ...,https://www.sundaymail.co.zw/new-seed-co-targets-climate-smart-seeds
Business,ZiG will definitively gain in value — Reserve Bank of Zimbabwe,"Golden Sibanda ZIMBABWE marked an epochal moment in its history when it introduced a new currency, Zimbabwe Gold (ZiG), ...",https://www.sundaymail.co.zw/zig-will-definitively-gain-in-value-rbz
Business,How drought affects quality of cotton,Word From The Market with Tapiwa Nyasha Mutonda THE El Niño-induced drought that hit Zimbabwe has severely impacted the ...,https://www.sundaymail.co.zw/how-drought-affects-quality-of-cotton
Business,Build greatness intelligently,"BUILDING greatness is a journey that requires intelligence, hard work and persistence. Hunt For Greatness Milton ...",https://www.sundaymail.co.zw/build-greatness-intelligently
Business,‘Soft saving’ trend emerging among young workers,"FOR most people, their goal is to work hard, save money and retire early. But a “soft saving” trend is emerging among ...",https://www.sundaymail.co.zw/soft-saving-trend-emerging-among-young-workers
Business,2024 Volkswagen Taos’ road manners refined,VW’s Taos mini-SUV blends the best of the Golf and Tiguan into one delightful package versatile enough to earn a spot on ...,https://www.sundaymail.co.zw/2024-volkswagen-taos-road-manners-refined
Business,Ease of doing business in Zimbabwe now a living reality,"Entrepreneurship Matters Dr Kudzanai Vere IN Zimbabwe, the ease of starting a business, small or big, has become a ...",https://www.sundaymail.co.zw/ease-of-doing-business-in-zimbabwe-now-a-living-reality
Business,Infrastructure Development Bank of Zimbabwe to facilitate resource mobilisation for US$345 million projects,"Nelson Gahadza THE Infrastructure Development Bank of Zimbabwe (IDBZ) says it has booked projects worth US$345,7 million ...",https://www.sundaymail.co.zw/idbz-to-facilitate-resource-mobilisation-for-us345m-projects
Business,Coal exports choked by dilapidated rail system,Business Reporter DESPITE China and other international markets showing increasing interest in Zimbabwe’s coal and ...,https://www.sundaymail.co.zw/coal-exports-choked-by-dilapidated-rail-system
Business,The role of emotional intelligence in business leadership,"Big Business Ideas Stephene Chikozho In the ever-evolving environment for African businesses, where diverse cultures ...",https://www.sundaymail.co.zw/the-role-of-emotional-intelligence-in-business-leadership
Business,Zimbabwe: The gem of Africa’s tourism landscape,Charles Mavhunga ZIMBABWE is a tourism gem waiting to be discovered by adventurous travellers and avid explorers. The ...,https://www.sundaymail.co.zw/zimbabwe-the-gem-of-africas-tourism-landscape
Business,NEW: NBS unlocks value from land banks,Online Reporter LOCAL financial institution National Building Society (NBS) says it is now redeeming value from its ...,https://www.sundaymail.co.zw/new-nbs-unlocks-value-from-land-banks
Business,‘New currency fresh  start for economy’,"Business Reporter ZIMBABWE’S newly launched structured currency, Zimbabwe Gold (ZiG), presents a new future of exchange ...",https://www.sundaymail.co.zw/new-currency-fresh-start-for-economy
Business,‘Agriculture insurance could have minimised adverse impact of drought’,Nelson Gahadza AGRICULTURE insurance could have played a key role in minimising the impact of drought on crops and ...,https://www.sundaymail.co.zw/agriculture-insurance-could-have-minimised-adverse-impact-of-drought
Business,Tapping into potential of macadamia nuts,Word From The Market with Rose Rusariro and Samson Tarusenga ZIMBABWE’S macadamia nut value chain has been on a steady ...,https://www.sundaymail.co.zw/tapping-into-potential-of-macadamia-nuts
Business,Artificial intelligence in banking and finance,"Bridget Chipungu-Chimbga IMAGINE a world where financial processes are streamlined, risks are intelligently managed and ...",https://www.sundaymail.co.zw/ai-in-banking-and-finance
Business,How to protect small businesses from failure,"SMALL businesses are on the rise, yet many of them fail within a year. Find out what remedies are needed to avoid ...",https://www.sundaymail.co.zw/how-to-protect-small-businesses-from-failure
Business,CBZ eyes key milestone in ZB merger,Golden Sibanda CBZ HOLDINGS is confident all regulatory approvals to consummate the merger with fellow banking group ZB ...,https://www.sundaymail.co.zw/cbz-eyes-key-milestone-in-zb-merger
Business,"Stop thinking,  start building",PLANS are nothing without a builder. Action is nothing without a builder’s mindset. Hunt For Greatness Milton Kamwendo ...,https://www.sundaymail.co.zw/stop-thinking-start-building
Business,Miners engage Government over special claims tax,"Martin Kadzere THE Chamber of Mines of Zimbabwe has engaged the Government over a new special capital gains tax, where ...",https://www.sundaymail.co.zw/miners-engage-government-over-special-claims-tax
Business,Zimbabwe economy gains traction as trade deficit narrows,"Business Reporter ZIMBABWE’S trade deficit narrowed in February this year, according to latest statistics released by ...",https://www.sundaymail.co.zw/zim-economy-gains-traction-as-trade-deficit-narrows
Business,"Artificial Intelligence: The good, the bad and the future","WE are on the brink of a technological revolution that could jumpstart productivity, boost global growth and raise ...",https://www.sundaymail.co.zw/ai-the-good-the-bad-and-the-future
Business,Lessons from African business visionaries,"Stephen Chikozho Big Business Ideas IN the early days of a new business, the most valuable skill a founder can have is ...",https://www.sundaymail.co.zw/lessons-from-african-business-visionaries
Business,What Easter teaches about building greatness,"Hunt For Greatness Milton Kamwendo BUILDERS are inspired and encouraged by other constructors. In building, it is not ...",https://www.sundaymail.co.zw/what-easter-teaches-about-building-greatness
Business,Essential aspects of goat farming,Word From The Market with Cliff Chiduku ZIMBABWE has for years been experiencing diminishing amounts of rain owing to ...,https://www.sundaymail.co.zw/essential-aspects-of-goat-farming
Business,Most common parts that fail on pre-owned cars,"ALTERNATORS are the most likely part to fail on a used car, according to extensive research by a warranty company. ...",https://www.sundaymail.co.zw/most-common-parts-that-fail-on-pre-owned-cars
Business,Blanket Mine on a solid  foundation for growth: Caledonia,"Business Reporter CALEDONIA Mining Corporation says its flagship, Blanket Mine, located in Matabeleland South province, ...",https://www.sundaymail.co.zw/blanket-mine-on-a-solid-foundation-for-growth-caledonia
Business,Edgars migrates to Victoria Falls Stock Exchange this week,Business Reporter EDGARS STORES LIMITED traded for the last time on the Zimbabwe Stock Exchange (ZSE) on Wednesday last ...,https://www.sundaymail.co.zw/edgars-migrates-to-victoria-falls-stock-exchange-this-week
Business,"How to start your saving, investment journey in tough economic climate","GLOBAL Money Week, observed from March 18 to 24 annually, serves as a pivotal initiative to raise awareness on the ...",https://www.sundaymail.co.zw/how-to-start-your-saving-investment-journey-in-tough-economic-climate
Business,Unveiling Zimbabwe’s rich heritage through a new tourist destination,Charles Mavhunga THE Battle of Pupu in Matabeleland stands as a pivotal moment in the late 19th-century history of the ...,https://www.sundaymail.co.zw/unveiling-zimbabwes-rich-heritage-through-a-new-tourist-destination
Politics,Understanding Zimbabwe’s drought response beyond politics,"Ian Scoones IN the last weeks, Zimbabwe, as were Malawi and Zambia, declared a drought emergency, requesting US$2 ...",https://www.sundaymail.co.zw/understanding-zims-drought-response-beyond-politics
Politics,Lesson in fundamentals of politics,Dr Obert Moses Mpofu It appears that some of our counterparts still have a lot to learn about how to conduct themselves ...,https://www.sundaymail.co.zw/lesson-in-fundamentals-of-politics
Politics,Call for new measures to increase number of women in politics,Fatima Bulla-Musakwa and Richard Muponde WOMEN’s rights organisations have called on the nation to reflect on some of ...,https://www.sundaymail.co.zw/call-for-new-measures-to-increase-number-of-women-in-politics
Politics,Elections: Politics  of the economy,"IN less than 72 hours, Zimbabwe goes to the polls. Editor’s Brief Victoria Ruzvidzo The much-awaited, or is it the ...",https://www.sundaymail.co.zw/elections-politics-of-the-economy
Politics,Women participation  in politics pitifully low,"Johnson Siamachira and Sharon Tawuya ON Wednesday, Zimbabwe goes to the polls to elect a president, parliamentarians and ...",https://www.sundaymail.co.zw/women-participation-in-politics-pitifully-low
Politics,Unpacking Harare’s rubbish politics,"The Pulse of the Nation Nick Mangwana HARARE Metropolitan province has failed to manage litter within its jurisdiction, ...",https://www.sundaymail.co.zw/unpacking-harares-rubbish-politics
Politics,My father inducted Chitepo into politics,"CDE STEVE TRINITY CHIDAVANYIKA (STC) joined the liberation struggle when he was still a young man. This week, he tells ...",https://www.sundaymail.co.zw/my-father-inducted-chitepo-into-politics
Politics,Elections and Zim’s search for humanistic politics,Richard Mahomva POLITICS must carry a humanist emotion that is underpinned by love for the country. The politician must ...,https://www.sundaymail.co.zw/elections-and-zims-search-for-humanistic-politics
Politics,"Resting our politics, development on God",I recall our first meetings with Churches and Church leaders soon after our Independence. Rhodesian propaganda had ...,https://www.sundaymail.co.zw/resting-our-politics-development-on-god
Politics,NEW: ‘US debt ceiling crisis results from reckless politics fuelled by dollar hegemony’,"The US debt ceiling crisis is the result of reckless politics driven by dollar hegemony, reported the South China ...",https://www.sundaymail.co.zw/new-us-debt-ceiling-crisis-results-from-reckless-politics-fuelled-by-dollar-hegemony
Politics,Using the stomach to fix our politics and economics,"DEMOCRACY can indeed breed strange political creatures. In 2018, among the constellation of candidates competing for the ...",https://www.sundaymail.co.zw/using-the-stomach-to-fix-our-politics-and-economics
Politics,Disability and politics of the body,Disability Issues Dr Christine Peta POLITICS of the body encompasses issues of diversity and oppression such as in ...,https://www.sundaymail.co.zw/disability-and-politics-of-the-body
Politics,President Mnangagwa’s big-tent approach to politics refreshing,"WHEN President Mnangagwa took office on November 24, 2017, following the highly successful “Operation Restore Legacy”, ...",https://www.sundaymail.co.zw/president-mnangagwas-big-tent-approach-to-politics-refreshing
Politics,NEW: There’s something wrong with British politics. It’s called the Conservative Party,Ben Wellings The current turmoil in British politics needs to be understood not just as a response to Liz Truss’s short ...,https://www.sundaymail.co.zw/new-theres-something-wrong-with-british-politics-its-called-the-conservative-party
Politics,The curse of nearly man of politics,Losing can become a habit or even a lifestyle. Ask Kenya’s serial and prolific elections loser — Raila Odinga.,https://www.sundaymail.co.zw/the-curse-of-nearly-man-of-politics
Politics,There’s no life in  politics of the morgue,"Last week, roughly on the eve of the Day of the African Child, which typically canonises the valiant South African youth ...",https://www.sundaymail.co.zw/theres-no-life-in-politics-of-the-morgue
Politics,Cyberbullying pushes more women away from politics,"Ahead of the March 26 by-elections, Councillor Leah Chidamba found herself being the butt of countless crude jokes on ...",https://www.sundaymail.co.zw/cyberbullying-pushes-more-women-away-from-politics
Politics,Chamisa’s blank politics backfiring!,DID I not tell you that the yellow fever is fast turning into despair? Did I not tell you that nothing has really ...,https://www.sundaymail.co.zw/chamisas-blank-politics-backfiring
Politics,"Politics is messy, beastly business","Politics, just like religion, is the opium of the people.
Come to think of it, politics is in fact a religion, where ...",https://www.sundaymail.co.zw/politics-is-messy-beastly-business
Politics,"Comprehending politics of colour, control","The recent rebranding of Chamisa’s faction of the Movement for Democratic Change to three Cs, Citizen’s Coalition for ...",https://www.sundaymail.co.zw/comprehending-politics-of-colour-control
Politics,Bread often leads politics,IT seems no one quite appreciates the importance and value of bread to life. Bread is in fact life. It often occupies ...,https://www.sundaymail.co.zw/bread-often-leads-politics
Politics,NGOs dabbling in politics  face heavy penalties,PRIVATE Voluntary Organisations (PVOs) that fund political parties or election candidates will face criminal charges ...,https://www.sundaymail.co.zw/ngos-dabbling-in-politics-face-heavy-penalties
Politics,We need to repair our sick politics,"AS strange as it might sound or seem, you can be sure there is an imbecile somewhere in our beloved teapot-shaped ...",https://www.sundaymail.co.zw/we-need-to-repair-our-sick-politics
Politics,Don’t meddle in politics: Mutsvangwa warns NGOs,Ray Bande in Marange NON Governmental Organisations (NGOs) meddling in politics risk being deregistered if they persist ...,https://www.sundaymail.co.zw/dont-meddle-in-politics-mutsvangwa-warns-ngos
Politics,Illiteracy keeps more women at bay in politics,"Fatima Bulla Musakwa
ZIMBABWE prides itself as one of the top African countries with a high literacy rate yet local ...",https://www.sundaymail.co.zw/illiteracy-keeps-more-women-at-bay-in-politics
Politics,Cheneso: Zanu PF injects new swag into politics,Sunday Mail Reporter POLITICAL regalia and memento is usually within what would be considered safe confines of ...,https://www.sundaymail.co.zw/cheneso-zanu-pf-injects-new-swag-into-politics
Politics,The baneful politics of vaccine nationalism,"Harry Kretchmer As Covid-19 vaccines are developed and approved, national leaders face a dilemma: which to prioritise — ...",https://www.sundaymail.co.zw/the-baneful-politics-of-vaccine-nationalism
Politics,‘Women must support each other  in politics’,Fatima Bulla-Musakwa THE Women’s Academy for Leadership and Political Excellence (WALPE) has launched a campaign to ...,https://www.sundaymail.co.zw/women-must-support-each-other-in-politics
Politics,"Mpofu tell-all on love, corruption, war, politics",While the country has produced internationally renowned authors and prides itself as having one of the highest literacy ...,https://www.sundaymail.co.zw/mpofu-tell-all-on-love-corruption-war-politics
Politics,"A glance into 2019, 2020 politics","As the curtains came down to 2019,  it was time to review the year gone by as well as peek into the 2020 crystal ball to ...",https://www.sundaymail.co.zw/a-glance-into-2019-2020-politics
Politics,"Women in politics: Controversies, struggles and male bias","The birth of a new Zimbabwe at independence filled many people - both men and women - with optimism.
Pan-Africanist ...",https://www.sundaymail.co.zw/women-in-politics-controversies-struggles-and-male-bias
Politics,‘Dirty politics began in the war’,"WE continue narrating the political journey of Cde Lecture, Norman Makotsi. This week, the liberation struggle fighter ...",https://www.sundaymail.co.zw/dirty-politics-began-in-the-war
Politics,Humanity prevails over politics,"The devastation from Cyclone Idai was a national disaster, although largely localised to a handful of eastern districts, ...",https://www.sundaymail.co.zw/humanity-prevails-over-politics
Politics,‘Politics became an unavoidable route’,"We chronicle the political life of former Whawha detainee Cde Agrippa Samuriwo. Cde Samuriwo, who comes from a family of ...",https://www.sundaymail.co.zw/politics-became-an-unavoidable-route
Politics,Christian women urged to join politics,WOMEN from religious backgrounds such as the church should actively participate in national politics to instil Christian ...,https://www.sundaymail.co.zw/christian-women-urged-to-join-politics
Politics,It’s time to abandon adversarial politics,"In spite of my traumatic memories of the days of British colonialism, I hasten to admit that recent words of Queen ...",https://www.sundaymail.co.zw/its-time-to-abandon-adversarial-politics
Politics,Whither the legacy of opposition politics,Richard Runyararo Mahomva The participation by opposition parties in the just-ended election is quite commendable.,https://www.sundaymail.co.zw/whither-the-legacy-of-opposition-politics
Politics,‘Christians must get involved in politics’,"TOMORROW, Zimbabweans decide in a historic election pitting 23 presidential candidates with 5, 5 million voters ...",https://www.sundaymail.co.zw/christians-must-get-involved-in-politics
Politics,MDC Alliance: Pitfalls of running without ‘mother’s milk of politics’,"“DADDY, I think Chamisa will be defeated by ZEC. He can’t win this election,” my seven-year-old daughter said to ...",https://www.sundaymail.co.zw/mdc-alliance-pitfalls-of-running-without-mothers-milk-of-politics
Politics,A violent welcome to politics,"Norman Muchemwa Politics is not for the faint-hearted or lily-livered. For Mrs Vimbai Tsvangirai-Java, the move from ...",https://www.sundaymail.co.zw/a-violent-welcome-to-politics
Politics,MDC Alliance and politics of paranoia,Tau Tawengwa The 2018 harmonised elections are on this month and the nation seems enthusiastic to vote in this historic poll.,https://www.sundaymail.co.zw/mdc-alliance-and-politics-of-paranoia
Politics,Enter era of friendly politics,"When Zanu-PF announced that the ruling party would hold joint rallies for primary election candidates, sceptics found it ...",https://www.sundaymail.co.zw/enter-era-of-friendly-politics
Politics,"Economy over politics, says ED","The era of prioritising politics over the economy is over as the new administration primes the country for growth, ...",https://www.sundaymail.co.zw/economy-over-politics-says-ed
Politics,Editorial Comment: A sick brand of politics,"This week we were reminded of Gore Vidal, the American essayist who died back in 2012 and was referred to by some as the ...",https://www.sundaymail.co.zw/editorial-comment-a-sick-brand-of-politics
Politics,We do not  eat politics,"For far too long, Zimbabwe has been the nation that eats politics.",https://www.sundaymail.co.zw/we-do-not-eat-politics
Politics,MDC-T’s politics of ‘shayisano’,"Wendy Nyakurerwa-Matinde Assistant Editor While elections are the embodiment of democracy, it is crucial that they be ...",https://www.sundaymail.co.zw/mdc-ts-politics-of-shayisano
Politics,‘Tsvangirai changed Zanu-PF politics’,Edwin Mwase and Ruvimbo Chakanyuka The late MDC-T leader Mr Morgan Tsvangirai nudged Zanu-PF’s centralised philosophy of ...,https://www.sundaymail.co.zw/tsvangirai-changed-zanu-pf-politics
Politics,Politics of urban spaces in Zimbabwe,"Professor Innocent Chirisa Last week, I touched on an important issue, being a description of the urban spaces in Zimbabwe.",https://www.sundaymail.co.zw/politics-of-urban-spaces-in-zimbabwe
Politics,The politics of privatisation in Zimbabwe,"Tau Tawengwa In 1980, Government adopted scientific socialism as its developmental and governance paradigm.",https://www.sundaymail.co.zw/the-politics-of-privatisation-in-zimbabwe
Politics,Church and politics in 2018. . . the church brand tainted in 2017 . . . will new year be a new beginning?,Fatima Bulla THE Church in Zimbabwe has been left wounded by the negative elements within the institution which hogged ...,https://www.sundaymail.co.zw/church-and-politics-in-2018-the-church-brand-tainted-in-2017-will-new-year-be-a-new-beginning
Politics,‘The best politics is economics’ – ED sets new tone for Zanu-PF,President Emmerson Mnangagwa on Thursday challenged the ruling Zanu-PF to shift focus from mainly politics to economic ...,https://www.sundaymail.co.zw/the-best-politics-is-economics-ed-sets-new-tone-for-zanu-pf
Politics,No second place in politics,"Gibson Nyikadzino While President Mugabe is inspiring the youth, his political opponents are busy terrifying and ...",https://www.sundaymail.co.zw/no-second-place-in-politics
Politics,"Politics is a process, not an event","WHAT an exciting week? The media had a feast. Zimbabweans being Zimbabweans went into overdrive ai??i?? rumours, ...",https://www.sundaymail.co.zw/politics-is-a-process-not-an-event
Politics,"‘No politics in birth,  ID registration’","Vincent Gono Government is committed to issuing birth certificates and national identity cards to all citizens, ...",https://www.sundaymail.co.zw/no-politics-in-birth-id-registration
Politics,Ethnicity and succession politics,A disturbing narrative seems to be gaining currency among some characters in Zanu-PF who are positioning themselves for ...,https://www.sundaymail.co.zw/ethnicity-and-succession-politics
Politics,The politics of human bodies,Dr Christine Peta Disability Issues — What does it mean to be viewed as someone who has a normal or abnormal body? ...,https://www.sundaymail.co.zw/the-politics-of-human-bodies
Politics,"Nathaniel Manheru – Politics: Keeping ground,  conquering new turf","The Other Side: Nathaniel Manheru One basic rule in politics is never to concede ground, still less to allow shrinkage ...",https://www.sundaymail.co.zw/nathaniel-manheru-politics-keeping-ground-conquering-new-turf
Politics,Disputed elections — the bane of African politics,Most post-colonial dispensations in Africa have remained fragile owing to disputed election outcomes in which opposition ...,https://www.sundaymail.co.zw/disputed-elections-the-bane-of-african-politics
Politics,COMMENT: The nation that eats politics,Things are happening in Zimbabwe. And then again they are not happening.,https://www.sundaymail.co.zw/comment-the-nation-that-eats-politics
Politics,Business Forum: Fine line between  politics and business,Politicians are the policy makers and they wield the power to make decisions that can shape the business environment. ...,https://www.sundaymail.co.zw/business-forum-fine-line-between-politics-and-business
Politics,The year opposition politics sunk into oblivion,"From the preponderance of splits to the injudicious decision to boycott by-elections, 2015 was the year in which the ...",https://www.sundaymail.co.zw/the-year-opposition-politics-sunk-into-oblivion
Politics,The politics of church uniforms,Attending a church service as a visitor is bound to make some people feel out of place as church members in most ...,https://www.sundaymail.co.zw/the-politics-of-church-uniforms
Politics,"50 not out: First Lady talks life, politics [Includes VIDEO CLIP]","On July 23, 2015, First Lady Amai Grace Mugabe turned 50-years-old; a milestone she celebrated at a fundraising dinner ...",https://www.sundaymail.co.zw/50-not-out-first-lady-talks-life-politics
Politics,Corporate Talk: Boardroom politics killing institutions in Zimbabwe,"WHEN you get the opportunity of being a board member, you realise how boardroom politics is the number one killer of ...",https://www.sundaymail.co.zw/corporate-talk-boardroom-politics-killing-institutions-in-zimbabwe
Politics,"AFRICA DESK: After the  politics, the economy","On May 25, 2015 the continent celebrated the Organisation of African Unity’s 52nd anniversary, and, of course, the OAU ...",https://www.sundaymail.co.zw/analysis-after-the-politics-the-economy
