category,title,story,url
Business,"Prioritise government, business talks","PRESIDENT Emmerson Mnangagwa last Friday addressed consumers, captains of industry and commerce and appealed for dialogue between his government and stakeholders to…",https://dailynews.co.zw/prioritise-government-business-talks/
Business,US business executives scout for investments,By Ketty Nyoni THE Atlanta Black Chambers (ABC) trade delegation from the United States of America (US) is in the country to…,https://dailynews.co.zw/us-business-executives-scout-for-investments/
Business,Businessman Chemist Siziba dies,"BUSINESSMAN and former president of the Indigenous Business Development Centre (IBDC) Chemist Siziba has died. Siziba, one of the country’s pioneer mobile…",https://dailynews.co.zw/businessman-chemist-siziba-dies/
Business,ED calls for government and business dialogue,Ketty NyoniSTAFF WRITERnyonik@dailynews.co.zw PRESIDENT Emmerson Mnangagwa has called for meaningful dialogue between the government and the business sector to deal with the…,https://dailynews.co.zw/ed-calls-for-government-and-business-dialogue/
Business,"Warrant of arrest for businessman Marconati, son cancelled","A WARRANT of arrest, which was issued for businessman Francesco Marconati and his son, Alessandro, has been cancelled after the pair yesterday…",https://dailynews.co.zw/warrant-of-arrest-for-businessman-marconati-son-cancelled/
Business,Businessman seeks ConCourt relief,"By Rutendo Ngara HARARE businessman Bishop Jeche, who is facing fraud charges in the regional court, wants his case referred to the…",https://dailynews.co.zw/businessman-seeks-concourt-relief/
Business,Businessman negotiate for an out of court settlement before trial,THE lawyer representing businessman Ronald Nyandoro who is facing allegations of theft of trust property on Wednesday told the court that the…,https://dailynews.co.zw/businessman-negotiate-for-an-out-of-court-settlement-before-trial/
Business,Businesswoman cries foul over coke deal,"A HARARE businesswoman is crying foul, after a coal miner unilaterally terminated a provision of security and consultative services agreement they had…",https://dailynews.co.zw/businesswoman-cries-foul-over-coke-deal/
Business,"ED calls for Zimbabwe, Belarus business cooperation",By Shamaine Chirimujiri STAFF WRITER ZIMBABWE and Belarus businesses should take advantage of strong bilateral relations between the two countries to explore…,https://dailynews.co.zw/ed-calls-for-zimbabwe-belarus-business-cooperation-2/
Business,"ED calls for Zimbabwe, Belarus business cooperation",By Shamaine Chirimujiri ZIMBABWE and Belarus businesses should take advantage of strong bilateral relations between the two countries to explore various opportunities…,https://dailynews.co.zw/ed-calls-for-zimbabwe-belarus-business-cooperation/
Business,Chitown business people cash in on Miracle Paul influence,"A PROPHET is not without honour except in his own country, says the Bible. In most cases the African community tends to…",https://dailynews.co.zw/chitown-business-people-cash-in-on-miracle-paul-influence/
Business,UK eager to strengthen Parliament business,THE United Kingdom (UK) says it is ready to collaborate with Zimbabwe in strengthening the country’s legislative agenda. This comes after Zimbabwe…,https://dailynews.co.zw/uk-eager-to-strengthen-parliament-business/
Business,"‘Government will get a grip on prices’… and will do so in step with business, Charamba says","Brandon JosphatSENIOR STAFF WRITERjosphatbl@dailynews.co.zw PRESIDENT Emmerson Mnangagwa and his government are determined to get on top of the prices crisis soon, and…",https://dailynews.co.zw/government-will-get-a-grip-on-prices-and-will-do-so-in-step-with-business-charamba-says/
Business,"Jah Prayzah’s father’s burial unites top celebs, politicians and business people",LOCAL celebrities stepped out in style last week for the burial ceremony of Jah Prayzah’s father John Mukombe who died last week…,https://dailynews.co.zw/jah-prayzahs-fathers-burial-unites-top-celebs-politicians-and-business-people/
Business,It’s no longer business as usual,"WITH the cholera situation clearly getting out of hand, amid reports that the disease has claimed at least 400 lives, it can…",https://dailynews.co.zw/its-no-longer-business-as-usual/
Business,"Business, labour need win-win pact","THE Tripartite Negotiating Forum (TNF), made up of the government, business and labour, congregated in Victoria Falls yesterday to, among other things,…",https://dailynews.co.zw/business-labour-need-win-win-pact/
Business,SA business activity shrinks,SOUTH African private sector activity shrank in December as companies signalled a greater impact on business amid the gridlock problems afflicting the…,https://dailynews.co.zw/sa-business-activity-shrinks/
Business,How a Zim business coach went from artisanal miner to CEO,"“I am always busy from Monday to Friday working for the Youth Miners Foundation, and on other days I will be at…",https://dailynews.co.zw/how-a-zim-business-coach-went-from-artisanal-miner-to-ceo/
Business,Businesswoman shot dead,"POLICE have launched a manhunt for a suspect who shot dead a Zvishavane, businesswoman after she declined to surrender to him her…",https://dailynews.co.zw/businesswoman-shot-dead/
Business,"Government, business step in to curb price hikes",THE government and business have agreed not to increase basic goods prices unjustifiably and create artificial shortages during the festive season. This…,https://dailynews.co.zw/government-business-step-in-to-curb-price-hikes/
Business,Cops respond swiftly to recover businessman’s cars,"By Rutendo Ngara AS ROBBERIES take hold in Zimbabwe, Harare businessman George Manyere and his brother Raphael nearly lost two sports utility…",https://dailynews.co.zw/cops-respond-swiftly-to-recover-businessmans-cars/
Business,Buy local products — ED implores business,PRESIDENT Emmerson Mnangagwa yesterday implored players in the construction sector to buy local products for the country’s economic growth. Speaking at the…,https://dailynews.co.zw/buy-local-products-ed-implores-business/
Business,Government pleads with business to construct more schools,By Ketty Nyoni THE government has called on businesses and the private sector to assist in the construction of at least 2…,https://dailynews.co.zw/government-pleads-with-business-to-construct-more-schools/
Business,Uncouth business behaviour destabilising economy: Government,GOVERNMENT has accused some unscrupulous business entities who are focusing on profiteering for being behind recent price hikes. The business entities have…,https://dailynews.co.zw/uncouth-business-behaviour-destabilising-economy-government/
Business,Business cheers further US dollar use,BY BRANDON JOSPHAT & BRIGHTON MURONZEREYI THE extension of the multi-currency system by President Emmerson Mnangagwa to 2030 brings necessary policy certainty…,https://dailynews.co.zw/business-cheers-further-us-dollar-use/
Business,FinGaz Business Executives’ Networking Golf Day tees-of,THE second edition of the Financial Gazette Business Executives’ Networking Golf Day is on at Chapman Golf Club in the capital today…,https://dailynews.co.zw/fingaz-business-executives-networking-golf-day-tees-of/
Business,Harare businessman accused of creating fake housing scheme,"A HARARE businessman, Danny Mavura Huruyadzo yesterday appeared at the Harare Magistrate’s Courts accused of defrauding an aspiring homeowner by allegedly roping…",https://dailynews.co.zw/harare-businessman-accused-of-creating-fake-housing-scheme/
Business,Suspects nabbed in businessman murder,POLICE in Bulawayo have confirmed the arrest of two suspects on charges of allegedly murdering a local businessman after attempting to snatch…,https://dailynews.co.zw/suspects-nabbed-in-businessman-murder/
Business,"Take part in policy review, business told",INDUSTRY and Commerce minister Sithembiso Nyoni has invited business leaders to contribute to the ongoing review of the Zimbabwe National Industrial Development…,https://dailynews.co.zw/take-part-in-policy-review-business-told/
Politics,"Zanu PF toasts to stronger ties with UK, USA",ZIMBABWE’s concerted engagement and re-engagement drive of the past seven years has put the country firmly on track to improve its relations…,https://dailynews.co.zw/zanu-pf-toasts-to-stronger-ties-with-uk-usa/
Politics,"Zanu PF, CCC start engaging. . . early discussions are on dialogue roadmap",IT HAS emerged that formal engagements have begun between the ruling Zanu PF and the main opposition Citizens Coalition for Change (CCC)….,https://dailynews.co.zw/zanu-pf-ccc-start-engaging-early-discussions-are-on-dialogue-roadmap/
Politics,"Zanu PF wins in Harare East, Mt Pleasant",ZANU PF has won Harare East and Mt Pleasant parliamentary seats from the opposition in weekend’s by-elections. The by-elections were occasioned by…,https://dailynews.co.zw/zanu-pf-wins-in-harare-east-mt-pleasant/
Politics,Zanu PF reeling from CCC wars… as opposition brawls delay release of due funds,By Brandon JosphatSENIOR STAFF WRITERjosphatbl@dailynews.co.zw ZANU PF is also counting the mounting cost of the relentless chaos tearing apart the country’s opposition…,https://dailynews.co.zw/zanu-pf-reeling-from-ccc-wars-as-opposition-brawls-delay-release-of-due-funds/
Politics,Zanu PF warms to CCC’s feelers… as window of opportunity for national talks opens,By Brandon Josphat ZANU PF is happy to look at the proposal by the main opposition Citizens Coalition for Change (CCC) for…,https://dailynews.co.zw/zanu-pf-warms-to-cccs-feelers-as-window-of-opportunity-for-national-talks-opens/
Politics,"‘Zero leniency for ZiG manipulators… Zanu PF warns, puts illegal forex dealers on notice","AUTHORITIES will deal ruthlessly with all those caught manipulating or undermining the country’s new currency, the Zimbabwe Gold (ZiG), Zanu PF has…",https://dailynews.co.zw/zero-leniency-for-zig-manipulators-zanu-pf-warns-puts-illegal-forex-dealers-on-notice/
Politics,"Focus on economy, ED tells Zanu PF members",PRESIDENT Emmerson Mnangagwa yesterday ordered senior Zanu PF members to focus more on economic development instead of unnecessary internal fights. Addressing the…,https://dailynews.co.zw/focus-on-economy-ed-tells-zanu-pf-members/
Politics,ED warns ‘errant’ Zanu PF members,"PRESIDENT Emmerson Mnangagwa yesterday told Zanu PF party members to be disciplined, adding that there was no room for internal squabbles. Addressing…",https://dailynews.co.zw/ed-warns-errant-zanu-pf-members/
Politics,More cars for Zanu PF provinces,ZANU PF last week distributed cars to its party leaders in all the country’s 10 provinces in a bid to improve their…,https://dailynews.co.zw/more-cars-for-zanu-pf-provinces/
Politics,Zanu PF and government officials breaking protocol,Nyasha Kunyiswa kunyiswan@dailynews.co.zw PRESIDENTIAL Affairs minister Lovemore Matuke has warned government and Zanu PF officials against breaking protocol when seeking an audience…,https://dailynews.co.zw/zanu-pf-and-government-officials-breaking-protocol/
Arts & Culture,Zimbabwe’s female musicians shine in April,"BY CLARE NYAKUJARA THIS April, Zimbabwe’s music scene was lit up by a series of exceptional releases from some of the country’s…",https://dailynews.co.zw/zimbabwes-female-musicians-shine-in-april/
Arts & Culture,Musician Vusa Mkhaya shines in Austria,AUSTRIA-BASED musician Vusa Mkhaya has won the prestigious Willi Resetarits Preis award at an event held at Flüchtlingsball in Vienna over the…,https://dailynews.co.zw/musician-vusa-mkhaya-shines-in-austria/
Arts & Culture,Female musicians rise on digital stages,"BY CLARE NYAKUJARA IN the ever-evolving landscape of the music industry, digital platforms such as Spotify, YouTube, and social media have become…",https://dailynews.co.zw/female-musicians-rise-on-digital-stages/
Arts & Culture,500 more musicians join Zimura,APPROXIMATELY 500 musicians have joined Zimbabwe Music Rights Association (Zimura) this year. Zimura is an association of composers and publishers of music…,https://dailynews.co.zw/500-more-musicians-join-zimura/
Arts & Culture,Local musicians urged to learn from Tuku - Chabvanga,By Progress ChayaENTERTAINMENT WRITERchayap@dailynews.co.zw UNITED Kingdom-based Zimbabwean traditional musician Jairos Chabvonga says Zimbabwean musicians can only make a mark on the global…,https://dailynews.co.zw/local-musicians-urged-tolearn-from-tuku-mapfumo/
Arts & Culture,"Rose Mambo: bookworm, musician rolled into one","By Progress Chaya chayav@dailynews.co.zw GOSPEL musician Rose Mambo, who is currently rocking the airwaves with the song Nzira Yangu, which she co-wrote…",https://dailynews.co.zw/rose-mambo-bookworm-musician-rolled-into-one/
Arts & Culture,"Top musicians to spice up Mr, Miss Albinism regional pageant","GOSPEL music legend Mechanic Manyeruke as well as Afro-fusion musicians Ashton ‘Mbeu’ Nyahora, Willom Tight, Diana Samkange and Chipo Muchegwa are some…",https://dailynews.co.zw/top-musicians-to-spice-up-mr-miss-albinism-regional-pageant/
Arts & Culture,No US dollar royalties for musicians: Zimura,Ashley MoyoENTERTAINMENT WRITERmoyoa@dailynews.co.zw THE Zimbabwe Music Rights Association (Zimura) has ruled out giving US-dollar royalties to artistes as the bulk of its…,https://dailynews.co.zw/no-us-dollar-royalties-for-musicians-zimura/
Arts & Culture,Over 30 musicians feature on debut gospel riddim,Ashley MoyoENTERTAINMENT WRITERmoyoa@dailynews.co.zw OVER 30 musicians have featured on a pioneering gospel riddim which producer Lyton Ngolomi created with the aim of…,https://dailynews.co.zw/over-30-musicians-feature-on-debut-gospel-riddim/
Arts & Culture,Zim mourns gospel musician Diva Mafunga,"GOSPEL musician Diva Mafunga died in a horror crush along Harare-Bulawayo Road yesterday, triggering an outpouring of grief among fellow artistes. The…",https://dailynews.co.zw/zim-mourns-gospel-musician-diva-mafunga/
Arts & Culture,Chipawo to hold arts camp for children,By Ashley MoyoSENIOR LIFESTYLE WRITERmoyoa@dailynews.co.zw THE CHILDREN Performing Arts Workshop (Chipawo) will begin a holiday arts camp today at Theatre in the…,https://dailynews.co.zw/chipawo-to-hold-arts-camp-for-children/
Arts & Culture,2024 OK Grand Challenge starts,"Prisca Tshuma STAFF WRITER RETAIL giant, OK Zimbabwe, launched its annual mega promotion — The OK Grand Challenge — yesterday. The much-anticipated…",https://dailynews.co.zw/2024-ok-grand-challenge-starts/
Arts & Culture,Government starts grain distribution,"AUTHORITIES say they have started distributing grain to more than two million households who are food insecure, while the latest crop assessment…",https://dailynews.co.zw/government-starts-grain-distribution/
Arts & Culture,New arts organisation launched,"A NEW arts and entertainment organisation, Exclusive Performer’s Management, has been launched in Bulawayo. The organisation strives to represent top-tier performers and…",https://dailynews.co.zw/new-arts-organisation-launched/
Arts & Culture,Mesmerising 3Ktv 8th Season starts,"FAST-GROWING independent national television station, 3Ktv, will begin its eagerly-anticipated eighth season tomorrow. Speaking to the Daily News On Sunday at the…",https://dailynews.co.zw/mesmerising-3ktv-8th-season-starts/
Arts & Culture,Stadium crisis worries arts sector,"By Ashley Moyo SENIOR LIFESTYLE WRITER moyoa@dailynews.co.zw VETERAN actor and theatre director Jasen Mphepo believes the Sport, Recreation, Arts and Culture ministry…",https://dailynews.co.zw/stadium-crisis-worries-arts-sector/
Arts & Culture,Bulawayo council bans push carts in CBD,THE Bulawayo City Council (BCC) has banned the use of push carts within the city centre in a bid to ensure the…,https://dailynews.co.zw/bulawayo-council-bans-push-carts-in-cbd/
Arts & Culture,Nyanga Arts Festival 2023 set for month end,DENDERA music star Suluman Chimbetu and world-famous Imbube group Black Umfolosi will headline this year’s edition of Nyanga Arts Festival which will…,https://dailynews.co.zw/nyanga-arts-festival-2023-set-for-month-end/
Arts & Culture,Nacz calls for government support in arts industry,"BY YVONNE NCUBEin Bulawayo THE National Arts Council of Zimbabwe (Nacz) director, Nicholas Moyo, has called on the government’s support in boosting…",https://dailynews.co.zw/nacz-calls-for-government-support-in-arts-industry/
Arts & Culture,Kirsty reappointment divides arts sector,By Ashley Moyo and Anesu MirisawuLIFESTYLE WRITERS   THE reappointment of Kirsty Coventry as Arts minister by President Emmerson Mnangagwa has divided…,https://dailynews.co.zw/kirsty-reappointment-divides-arts-sector/
Arts & Culture,Chipinge to host culture month launch,By Anesu Mirisawu – LIFESTYLE WRITER mirisawua@dailynews.co.zw ARTS minister Kirsty Coventry has announced that this year’s National Culture Month will be launched…,https://dailynews.co.zw/chipinge-to-host-culture-month-launch/
Arts & Culture,New film ‘Matopos’ explores Zim culture,"THE Zimbabwean culture and heritage is the focus of a new movie, still in the making, titled ‛Matopos – The King Lives’….",https://dailynews.co.zw/new-film-matopos-explores-zim-culture/
Arts & Culture,‘The opposition should cultivate a new culture of doing things’,THE country’s opposition political parties are in disarray amid mindless factions-driven bloodletting that has led to several splits from the time of…,https://dailynews.co.zw/the-opposition-should-cultivate-a-new-culture-of-doing-things/
Arts & Culture,Government in bid to rescue agriculture season,By Rutendo Ngara STAFF WRITER ngarar@dailynewsw.co.zw THE government has moved in with speed to assist thousands of farmers who failed to plant…,https://dailynews.co.zw/government-in-bid-to-rescue-agriculture-season/
Arts & Culture,Bringing change in women’s involvement in aquaculture,"BY BEAVEN DHLIWAYOGroup Features Editor IN ZIMBABWE where aquatic foods are highly consumed, the rapidly growing aquaculture sector has the potential to…",https://dailynews.co.zw/bringing-change-in-womens-involvement-in-aquaculture/
Arts & Culture,Agriculture risks scheme for farmers,THE AFC Insurance Company has introduced a short-term insurance scheme for farmers in a bid to transform the country’s agricultural sector through…,https://dailynews.co.zw/agriculture-risks-scheme-for-farmers/
Arts & Culture,Stellar line up for 263 Culture fest,By Ashley Moyo and Anesu Mirisawu TOP South African Afro-soul musical outfit Blaq Diamond will headline this year’s edition of the 263…,https://dailynews.co.zw/stellar-line-up-for-263-culture-fest/
Arts & Culture,Arda—DRC to boost agriculture productivity,THE Agricultural Rural Development Authority (Arda) says they are partnering with the Democratic Republic of Congo (DRC) in horticulture and animal husbandry…,https://dailynews.co.zw/arda-drc-to-boost-agriculture-productivity/
Arts & Culture,"Economic boom rests on agriculture, mining",PRESIDENT Emmerson Mnangagwa on Friday officially opened the Zimbabwe Agricultural Show and articulated his vision. The country is largely an agricultural economy….,https://dailynews.co.zw/economic-boom-rests-on-agriculture-mining/
Arts & Culture,Government to improve agriculture sector growth: ED,"PRESIDENT Emmerson Mnangagwa has promised that his administration will work on improving growth in the agriculture sector, as the country gears up…",https://dailynews.co.zw/government-to-improve-agriculture-sector-growth-ed/
Sports,CAPS hammer Hwange,Cloud Fusire at RUFARO STADIUM CAPS United…………..(3) 3 Hwange……………………….0 CAPS United bounced back from last week’s defeat to Highlanders with a stellar…,https://dailynews.co.zw/caps-hammer-hwange/
Sports,Mwana Group Schools Rugby fest ends on a high,By Patrick Mubwandarikwa SPORTS WRITER THE week-long Mwana Group Schools Rugby Festival ended on a high note at Prince Edward in the…,https://dailynews.co.zw/mwana-group-schools-rugby-fest-ends-on-a-high/
Sports,Arenel Movers hold log leaders Highlanders,Nash Mkokwayarira at BARBOURFIELDS STADIUM Arenel Movers…………0 Highlanders ……………..0 CASTLE Lager Premier Soccer League debutants Arenel Movers held Highlanders to a goalless…,https://dailynews.co.zw/arenel-movers-hold-log-leaders-highlanders/
Sports,Relief for Chiragwi,By Ngezi Platinum Stars……..(1) 1 Bulawayo Chiefs…………..(0) 0 BY CLOUD FUSIREat Baobab Stadium NGEZI Platinum Stars coach Takesure Chiragwi was left a…,https://dailynews.co.zw/relief-for-chiragwi/
Sports,Chevrons seek redemption in 2nd T20 against Bangladesh,THE Zimbabwe Chevrons will be seeking better fortunes when they take on Bangladesh in the second T20 of their five-match series in…,https://dailynews.co.zw/chevrons-seek-redemption-in-2nd-t20-against-bangladesh/
Sports,Warriors to host Lesotho in SA,"By Emmanuel MarambeSPORTS WRITERmarambee@dailynews.co.zw THE country’s homeless national team, the Warriors, will play their next competitive home game — a 2026 Fifa…",https://dailynews.co.zw/warriors-to-host-lesotho-in-sa/
Sports,Dynamos wary of rejuvenated Chicken Inn,By Cloud FusireSPORTS WRITER DYNAMOS coach Genesis Mangombe has challenged his troops to have maximum concentration especially at the back if they…,https://dailynews.co.zw/dynamos-wary-of-rejuvenated-chicken-inn/
Sports,Saruchera ready for Cranborne test,By Patrick MubwandarikwaSPORTS WRITERmubwandarikwap@dailynews.co.zw BLACK Rhinos coach Nesbert ‘‘Yabo’’ Saruchera is confident his troops can overcome the challenge posed by fellow army…,https://dailynews.co.zw/saruchera-ready-for-cranborne-test/
Sports,Hundreds take part in Workers Day Aerobathon,Nyasha Kunyiswa kunyiswan@dailynews.co.zw HUNDREDS of fitness enthusiasts turned out for the Workers Day Aerobathon held in the capital yesterday. Organisers of the…,https://dailynews.co.zw/hundreds-take-part-in-workers-day-aerobathon/
Sports,Early pacesetters Harare City face litmus test,"Patrick Mubwandarikwa SPORTS WRITER mubwandarikwap@dailynews.co.zw JUST a week after overcoming fellow promotion hopefuls Black Mambas, Northern Region Soccer League (NRSL) log leaders…",https://dailynews.co.zw/early-pacesetters-harare-city-face-litmus-test/
Sports,Fanta and the Five Stars rocks City Sports Bar,"ONE of the leading dance groups, Fanta and the Five Stars, gave a jaw-dropping act at the Saturday Night Extravaganza held at…",https://dailynews.co.zw/fanta-and-the-five-stars-rocks-city-sports-bar/
Sports,Transporter loses US$89k in crude oil deal,"A SUSPECTED fraudster, who allegedly convinced a Harare businessman to sponsor his crude oil importation deal, has appeared before the Harare Magistrates’…",https://dailynews.co.zw/transporter-loses-us89k-in-crude-oil-deal/
Sports,‘Zimbabwe’s mass transportation needs a relook’,THE Institute of Architects of Zimbabwe (IAZ) says the government should consider introducing a mass transportation system to reduce congestion on the…,https://dailynews.co.zw/zimbabwes-mass-transportation-needs-a-relook/
Sports,Victory for local sports tourism…as athletes hail Bonaqua Africa Triathlon Cup,By Emmanuel Marambe SPORTS WRITER THE recently concluded 16th edition of the Bonaqua Africa Triathlon Cup has scored another victory for local…,https://dailynews.co.zw/victory-for-local-sports-tourismas-athletes-hail-bonaqua-africa-triathlon-cup/
Sports,16th Bonaqua African Triathlon Cup beckons…as Kuipers leads Zimbabwe’s charge at multi-sports festival,ALL is set for the 16th edition of the prestigious Bonaqua Africa Triathlon Cup which will be staged on February 17 at…,https://dailynews.co.zw/16th-bonaqua-african-triathlon-cup-beckonsas-kuipers-leads-zimbabwes-charge-at-multi-sports-festival/
Sports,Resolve transport blues urgently,IT IS common cause that the country has a poor public transport management system and it appears the government is struggling to…,https://dailynews.co.zw/resolve-transport-blues-urgently/
Sports,SuperSport United coach gives Khama Billiat thumbs down,"SINCE leaving Chiefs in June 2023, Khama Billiat has been linked with Cape Town City, among other teams. Khama Billiat’s search for…",https://dailynews.co.zw/supersport-united-coach-gives-khama-billiat-thumbs-down/
Sports,"Total football, total sportswashing","ANOTHER international football tournament, another dose of sportswashing. This time it’s in the name. The TotalEnergies Africa Cup of Nations kicked its…",https://dailynews.co.zw/total-football-total-sportswashing/
Sports,Billiat training with SuperSport,FORMER Warriors forward Khama Billiat is currently trying his luck with DStv Premiership side SuperSport United after he was spotted during a…,https://dailynews.co.zw/billiat-training-with-supersport/
Sports,Government hits US$11m passport jackpot,THE government has raked in more than US$11 million from electronic passport applications which were processed last December as applicants sought to…,https://dailynews.co.zw/government-hits-us11m-passport-jackpot/
Sports,Celebrating Unity and Heritage: Exploring the cultural significance of African sports festivals,"WITHIN the rich mosaic of Africa’s diverse cultures, sports festivals stand as vibrant reflections of tradition, community, and shared identity. These festivals…",https://dailynews.co.zw/celebrating-unity-and-heritage-exploring-the-cultural-significance-of-african-sports-festivals/
Sports,‘Arrest drivers transporting unaccompanied minors’,SOUTH Africa Home affairs minister Aaron Motsoaledi says bus drivers who allowed scores of minors to travel from Zimbabwe to South Africa…,https://dailynews.co.zw/arrest-drivers-transporting-unaccompanied-minors/
Sports,Passports scramble: Department extends working hours,THE Civil Registry Department has extended its working hours to deal with increased demand for passports after Finance minister Mthuli Ncube last…,https://dailynews.co.zw/passports-scramble-department-extends-working-hours/
Sports,"Z$136,2bn for sports","FINANCE minister Mthuli Ncube yesterday allocated Z$136,2 billion (approximately US$23,5 million) to the ministry of Sport, Recreation, Arts and Culture in the…",https://dailynews.co.zw/z1362bn-for-sports/
Sports,Government addresses farmers’ transport woes,GOVERNMENT is addressing inputs and grain transportation challenges faced by most farmers and is in the process of purchasing new trucks for…,https://dailynews.co.zw/government-addresses-farmers-transport-woes/
Sports,Illegal transporters hog limelight in the capital,IT IS one September afternoon and white fluffy clouds dotted the azure blue sky as the sun beamed beatifically in the bustling…,https://dailynews.co.zw/illegal-transporters-hog-limelight-in-the-capita/
Sports,Sports betting a new ‘profession’,BY BRANDON JOSPHAT ENTERPRISING Zimbabweans are always looking for new opportunities to survive through the economic challenges that the country is facing…,https://dailynews.co.zw/sports-betting-a-new-profession/
Sports,Chipfumo returns to City Sports Bar,TOP Afro-fusion singer Progress Chipfumo is excited to link up with his fans at City Sports Bar in the capital this Friday….,https://dailynews.co.zw/chipfumo-returns-to-city-sports-bar/
Sports,Jah Prayzah returns to Old Hararians Sports Club,By Ashley Moyo and Anesu Mirisawu MULTI-AWARD-WINNING musician Jah Prayzah will headline the St. Ignatian Feast slated for this Saturday at the…,https://dailynews.co.zw/jah-prayzah-returns-to-old-hararians-sports-club/
Sports,Sports club manager accused of subletting NRZ land,A MANAGER of a Harare sports club is facing fraud charges for allegedly subletting National Railways of Zimbabwe (NRZ) land and pocketing…,https://dailynews.co.zw/sports-club-manager-accused-of-subletting-nrz-land/
